customer_id,age,gender,location,professional_status,product_category,product_type,use_case,saas_driver,sale_date,units_sold
CUST-0404,42,Male,Burlington VT,Healthcare Professional,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,1/23/2024,2
CUST-0230,62,Female,Providence RI,Patient / Consumer,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,1/23/2024,2
CUST-0082,41,Female,Manchester NH,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,1/23/2024,2
CUST-0228,34,Male,Bridgeport CT,Patient / Consumer,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,1/24/2024,3
CUST-0361,40,Prefer not to say,Hartford CT,Research Scientist,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,1/24/2024,6
CUST-0083,51,Female,Portland ME,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,1/24/2024,1
CUST-0381,35,Male,Manchester NH,Practice Manager,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,1/24/2024,2
CUST-0140,21,Female,Boston MA,Field Technician,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,1/24/2024,4
CUST-0321,36,Prefer not to say,Hartford CT,Research Scientist,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,1/24/2024,1
CUST-0342,44,Male,Manchester NH,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/24/2024,3
CUST-0161,34,Female,Burlington VT,Practice Manager,Tablet,Tab Compact,Inventory Management,InvTrack Pro,1/24/2024,1
CUST-0163,46,Male,Concord NH,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,1/24/2024,2
CUST-0396,21,Female,Worcester MA,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,1/24/2024,2
CUST-0191,29,Prefer not to say,Manchester NH,IT & Technology Staff,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,1/24/2024,4
CUST-0194,26,Female,Portland ME,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,1/24/2024,4
CUST-0125,34,Female,Bridgeport CT,Field Technician,Peripheral,Stylus Pro,Digital Annotation,SignFlow,1/24/2024,1
CUST-0022,31,Female,Burlington VT,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,1/24/2024,5
CUST-0200,27,Male,Concord NH,Clinical Administrator,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,1/25/2024,4
CUST-0415,57,Male,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,1/25/2024,1
CUST-0414,56,Female,Worcester MA,Practice Manager,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,1/25/2024,2
CUST-0136,76,Female,Worcester MA,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,1/25/2024,1
CUST-0003,43,Female,Boston MA,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DesignHub SaaS,1/25/2024,1
CUST-0413,24,Male,Worcester MA,Clinical Administrator,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,1/25/2024,1
CUST-0055,45,Female,Boston MA,Research Scientist,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,1/25/2024,2
CUST-0058,22,Male,Portland ME,Student / Academic,Tablet,Tab Studio,Data Visualisation,DataViz Suite,1/25/2024,1
CUST-0292,26,Female,Concord NH,Field Technician,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,1/25/2024,1
CUST-0196,41,Female,Springfield MA,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,1/25/2024,3
CUST-0044,38,Male,Concord NH,Healthcare Professional,Tablet,Tab Compact,Inventory Management,IntakeFlow,1/25/2024,2
CUST-0212,48,Male,Worcester MA,Clinical Administrator,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,1/25/2024,2
CUST-0164,30,Male,Portland ME,Clinical Administrator,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,1/26/2024,2
CUST-0190,20,Female,Manchester NH,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,1/26/2024,2
CUST-0171,37,Female,Worcester MA,Patient / Consumer,Tablet,Tab Compact,Patient Intake,IntakeFlow,1/26/2024,2
CUST-0326,31,Female,Burlington VT,Practice Manager,Tablet,Tab Studio,Data Visualisation,DataViz Suite,1/26/2024,2
CUST-0325,35,Male,Boston MA,Patient / Consumer,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,1/26/2024,1
CUST-0271,56,Female,Bridgeport CT,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,1/26/2024,1
CUST-0230,62,Female,Providence RI,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,1/26/2024,3
CUST-0094,35,Female,Concord NH,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,1/26/2024,2
CUST-0086,33,Male,Springfield MA,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,1/26/2024,2
CUST-0291,41,Male,Bridgeport CT,Practice Manager,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,1/26/2024,1
CUST-0002,34,Male,Manchester NH,Research Scientist,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,1/26/2024,1
CUST-0025,26,Male,Portland ME,Field Technician,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,1/26/2024,3
CUST-0211,47,Female,Portland ME,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/26/2024,2
CUST-0379,63,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Stylus Pro,Digital Annotation,SignFlow,1/26/2024,4
CUST-0214,50,Female,Hartford CT,Practice Manager,Tablet,Tab Compact,Inventory Management,InvTrack Pro,1/27/2024,4
CUST-0204,68,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,1/28/2024,1
CUST-0146,64,Male,Portland ME,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,1/29/2024,1
CUST-0395,29,Female,Worcester MA,Student / Academic,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,1/29/2024,1
CUST-0335,28,Female,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,1/29/2024,3
CUST-0244,43,Female,Burlington VT,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/29/2024,3
CUST-0008,39,Female,Concord NH,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,1/29/2024,2
CUST-0202,37,Female,Burlington VT,IT & Technology Staff,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,1/29/2024,1
CUST-0014,20,Female,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,1/29/2024,2
CUST-0165,36,Female,Portland ME,Field Technician,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,1/29/2024,1
CUST-0221,80,Male,Portland ME,Patient / Consumer,Tablet,Tab Compact,Inventory Management,InvTrack Pro,1/29/2024,2
CUST-0386,31,Male,Manchester NH,Field Technician,Peripheral,BioSensor Band,Remote Monitoring,BioStream API,1/29/2024,1
CUST-0354,28,Female,Providence RI,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,1/29/2024,1
CUST-0135,19,Female,Manchester NH,Student / Academic,Peripheral,Stylus Pro,E-Signature,SignFlow,1/29/2024,2
CUST-0192,50,Non-binary,Springfield MA,Healthcare Professional,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,1/29/2024,2
CUST-0128,36,Male,Worcester MA,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,1/30/2024,3
CUST-0357,41,Female,Portland ME,Healthcare Professional,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,1/30/2024,1
CUST-0297,52,Prefer not to say,Providence RI,Practice Manager,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,1/30/2024,1
CUST-0338,35,Female,Manchester NH,Clinical Administrator,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,1/30/2024,1
CUST-0394,47,Female,Springfield MA,IT & Technology Staff,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,1/30/2024,2
CUST-0274,44,Female,Portland ME,Practice Manager,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,1/30/2024,1
CUST-0142,30,Female,Hartford CT,Student / Academic,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,1/30/2024,1
CUST-0272,29,Male,Portland ME,Practice Manager,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,1/31/2024,1
CUST-0023,36,Female,Boston MA,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,1/31/2024,1
CUST-0278,30,Female,Burlington VT,Research Scientist,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,1/31/2024,2
CUST-0138,30,Male,Worcester MA,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,1/31/2024,2
CUST-0004,57,Male,Portland ME,Healthcare Professional,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,1/31/2024,2
CUST-0315,47,Female,Burlington VT,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,1/31/2024,2
CUST-0219,26,Prefer not to say,Bridgeport CT,Field Technician,Tablet,Tab Compact,Field Data Entry,IntakeFlow,1/31/2024,1
CUST-0416,31,Male,Manchester NH,Clinical Administrator,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,1/31/2024,2
CUST-0107,43,Female,Manchester NH,Field Technician,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,1/31/2024,2
CUST-0141,55,Male,Worcester MA,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,1/31/2024,1
CUST-0387,39,Male,Portland ME,Research Scientist,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,2/1/2024,5
CUST-0385,39,Female,Springfield MA,Patient / Consumer,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,2/1/2024,1
CUST-0108,39,Non-binary,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,2/1/2024,1
CUST-0205,25,Male,Hartford CT,Clinical Administrator,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,2/1/2024,1
CUST-0391,19,Non-binary,Hartford CT,Student / Academic,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,2/1/2024,1
CUST-0390,21,Male,Burlington VT,Student / Academic,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/1/2024,6
CUST-0055,45,Female,Boston MA,Research Scientist,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,2/1/2024,3
CUST-0356,22,Non-binary,Burlington VT,Field Technician,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/1/2024,3
CUST-0215,40,Female,Manchester NH,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,2/1/2024,1
CUST-0075,18,Non-binary,Hartford CT,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/2/2024,3
CUST-0365,42,Male,Bridgeport CT,Research Scientist,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,2/2/2024,2
CUST-0189,35,Female,Concord NH,Practice Manager,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,2/2/2024,5
CUST-0133,31,Female,Bridgeport CT,Healthcare Professional,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,2/2/2024,1
CUST-0093,40,Male,Concord NH,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/2/2024,1
CUST-0318,30,Male,Concord NH,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,2/2/2024,2
CUST-0196,41,Female,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/2/2024,1
CUST-0090,49,Male,Manchester NH,Practice Manager,Tablet,Tab Compact,Inventory Management,IntakeFlow,2/2/2024,1
CUST-0027,21,Female,Hartford CT,Field Technician,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,2/2/2024,2
CUST-0068,68,Female,Manchester NH,Patient / Consumer,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/3/2024,2
CUST-0311,31,Male,Worcester MA,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,2/3/2024,3
CUST-0004,57,Male,Portland ME,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,2/3/2024,3
CUST-0340,26,Prefer not to say,Bridgeport CT,Field Technician,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,2/3/2024,2
CUST-0017,28,Female,Manchester NH,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,2/4/2024,2
CUST-0290,37,Female,Hartford CT,Practice Manager,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,2/4/2024,1
CUST-0147,23,Male,Portland ME,IT & Technology Staff,Tablet,Tab Pro 12,Patient Education,ClinicalOS,2/4/2024,3
CUST-0253,49,Male,Providence RI,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,2/4/2024,2
CUST-0283,77,Male,Hartford CT,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/4/2024,3
CUST-0177,42,Male,Worcester MA,Healthcare Professional,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/4/2024,1
CUST-0254,68,Female,Springfield MA,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,2/5/2024,1
CUST-0378,54,Female,Boston MA,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,2/5/2024,1
CUST-0024,23,Female,Concord NH,Research Scientist,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,2/5/2024,3
CUST-0354,28,Female,Providence RI,Field Technician,Tablet,Tab Studio,Data Visualisation,DataViz Suite,2/5/2024,2
CUST-0068,68,Female,Manchester NH,Patient / Consumer,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,2/5/2024,1
CUST-0177,42,Male,Worcester MA,Healthcare Professional,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,2/5/2024,2
CUST-0068,68,Female,Manchester NH,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,2/5/2024,2
CUST-0392,42,Male,Manchester NH,Clinical Administrator,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,2/5/2024,2
CUST-0022,31,Female,Burlington VT,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,2/5/2024,2
CUST-0351,56,Prefer not to say,Manchester NH,Patient / Consumer,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,2/6/2024,1
CUST-0066,50,Male,Portland ME,Clinical Administrator,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/6/2024,5
CUST-0304,34,Non-binary,Hartford CT,Field Technician,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,2/6/2024,1
CUST-0309,47,Male,Boston MA,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,2/6/2024,1
CUST-0258,34,Female,Concord NH,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/6/2024,2
CUST-0393,26,Male,Concord NH,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,2/6/2024,3
CUST-0391,19,Non-binary,Hartford CT,Student / Academic,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,2/6/2024,3
CUST-0265,35,Female,Worcester MA,Clinical Administrator,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,2/6/2024,2
CUST-0383,18,Male,Springfield MA,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/6/2024,3
CUST-0156,20,Non-binary,Hartford CT,Student / Academic,Tablet,Tab Studio,Data Visualisation,DataViz Suite,2/6/2024,1
CUST-0095,45,Male,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,2/6/2024,1
CUST-0376,31,Female,Portland ME,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,2/6/2024,1
CUST-0041,63,Female,Bridgeport CT,Patient / Consumer,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,2/6/2024,2
CUST-0109,44,Female,Springfield MA,Healthcare Professional,Tablet,Tab Compact,Inventory Management,IntakeFlow,2/7/2024,1
CUST-0103,38,Male,Worcester MA,Healthcare Professional,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,2/7/2024,2
CUST-0156,20,Non-binary,Hartford CT,Student / Academic,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,2/7/2024,1
CUST-0166,41,Male,Concord NH,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,2/7/2024,1
CUST-0255,27,Male,Hartford CT,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,2/7/2024,1
CUST-0347,18,Non-binary,Portland ME,Student / Academic,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,2/7/2024,1
CUST-0039,30,Male,Burlington VT,Practice Manager,Tablet,Tab Pro 12,Patient Education,ClinicalOS,2/7/2024,1
CUST-0145,25,Male,Portland ME,Student / Academic,Peripheral,Stylus Pro,Digital Annotation,SignFlow,2/7/2024,1
CUST-0308,38,Male,Burlington VT,Practice Manager,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,2/7/2024,1
CUST-0314,52,Non-binary,Providence RI,Practice Manager,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,2/7/2024,1
CUST-0403,42,Female,Burlington VT,Healthcare Professional,Peripheral,Stylus Pro,E-Signature,SignFlow,2/7/2024,3
CUST-0290,37,Female,Hartford CT,Practice Manager,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,2/7/2024,1
CUST-0014,20,Female,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,2/7/2024,3
CUST-0195,39,Female,Burlington VT,Clinical Administrator,Peripheral,Privacy Shield,Secure Display,ComplianceGuard,2/7/2024,1
CUST-0403,42,Female,Burlington VT,Healthcare Professional,Tablet,Tab Pro 12,Telehealth Consult,EduHealth SaaS,2/7/2024,2
CUST-0050,18,Prefer not to say,Bridgeport CT,Field Technician,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,2/8/2024,2
CUST-0345,33,Female,Hartford CT,Clinical Administrator,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/8/2024,1
CUST-0124,29,Male,Bridgeport CT,Patient / Consumer,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,2/8/2024,1
CUST-0378,54,Female,Boston MA,Patient / Consumer,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,2/8/2024,1
CUST-0320,49,Female,Burlington VT,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,2/8/2024,1
CUST-0092,46,Male,Portland ME,Clinical Administrator,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,2/8/2024,3
CUST-0181,34,Male,Worcester MA,Field Technician,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,2/8/2024,3
CUST-0160,62,Female,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,2/8/2024,2
CUST-0277,39,Male,Springfield MA,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DataViz Suite,2/8/2024,2
CUST-0047,33,Prefer not to say,Bridgeport CT,Clinical Administrator,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,2/8/2024,1
CUST-0416,31,Male,Manchester NH,Clinical Administrator,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,2/8/2024,6
CUST-0153,25,Male,Bridgeport CT,Field Technician,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,2/8/2024,3
CUST-0233,24,Male,Boston MA,Student / Academic,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,2/9/2024,4
CUST-0271,56,Female,Bridgeport CT,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,2/9/2024,3
CUST-0053,37,Male,Portland ME,Practice Manager,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,2/9/2024,2
CUST-0379,63,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,2/9/2024,3
CUST-0237,18,Male,Springfield MA,IT & Technology Staff,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,2/9/2024,4
CUST-0277,39,Male,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Inventory Management,FieldOps SaaS,2/9/2024,1
CUST-0128,36,Male,Worcester MA,Healthcare Professional,Peripheral,Keyboard Fold,Administrative Tasks,AdminFlow SaaS,2/9/2024,5
CUST-0340,26,Prefer not to say,Bridgeport CT,Field Technician,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,2/9/2024,2
CUST-0108,39,Non-binary,Providence RI,Clinical Administrator,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,2/9/2024,3
CUST-0356,22,Non-binary,Burlington VT,Field Technician,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,2/10/2024,1
CUST-0409,30,Male,Concord NH,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,2/10/2024,1
CUST-0040,34,Female,Manchester NH,IT & Technology Staff,Tablet,Tab Compact,Field Data Entry,IntakeFlow,2/10/2024,4
CUST-0304,34,Non-binary,Hartford CT,Field Technician,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,2/10/2024,1
CUST-0375,65,Female,Bridgeport CT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,2/10/2024,1
CUST-0259,59,Male,Portland ME,Patient / Consumer,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,2/10/2024,1
CUST-0075,18,Non-binary,Hartford CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/11/2024,2
CUST-0063,22,Male,Worcester MA,Field Technician,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,2/12/2024,4
CUST-0332,19,Female,Manchester NH,Student / Academic,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,2/12/2024,2
